ID,datamex_code,Product,PCI.2018,N_PCI.2018,Region,rca_bin,DENSITY,GCI_2018,GP_SINVCR,GCP_2018
608,157302,"Railway or tramway track construction material of iron or steel, the following rails, check-rails and rack rails, switch blades, crossing frogs, point rods and other crossing pieces, sleepers (cross-ties), fish-plates, chairs, chair wedges, sole plates (b",0.5535,0.68141699,Michoacan,0,0.23,0,1,0.156725908
1447,168429,"Self-propelled bulldozers, angledozers, graders, levelers, scrapers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers",0.7588,0.730656689,Guerrero,0,0.23,0,1,0.168051039
1939,168514,Industrial or laboratory electric furnaces and ovens (including those functioning by induction or dielectric loss); other industrial or laboratory equipment for the heat treatment of materials by induction or dielectric loss; parts thereof,1.8681,0.996714156,Colima,0,0.23,0,1,0.229244256
2201,178702,"Motor vehicles for the transport of ten or more persons, including the driver",0.3286,0.627476375,Michoacan,0,0.23,0,1,0.144319566
2232,178703,"Motor cars and other motor vehicles principally designed for the transport of persons (other than those of heading 8702),including station wagons and racing cars",1.0504,0.80059481,Michoacan,0,0.23,0,1,0.184136806
158,74002,"Synthetic rubber and factice derived from oils, in primary forms or in plates, sheets or strip; mixtures of any product of heading 4001 with any product of this heading, in primary forms or in plates, sheets or strip",1.3208,0.865448266,Baja California Sur,0,0.22,0,1,0.190398619
566,137019,"Glass fibers (including glass wool) and articles thereof (for example, yarn, woven fabrics)",0.595,0.691370461,Chiapas,0,0.22,0,1,0.152101501
725,157308,"Structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge sections, lock gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, sh",0.3654,0.636302586,Colima,0,0.22,0,1,0.139986569
1877,168507,"Electric storage batteries, including separators therefor, whether or not rectangular(including square); parts thereof",0.9773,0.783062311,Colima,0,0.22,0,1,0.172273708
2010,168530,"Electrical signaling, safety or traffic control equipment for railways, streetcar lines, subways, roads, inland waterways, parking facilities, port installations or airfields (other than those of heading 8608); parts thereof",0.9038,0.765433875,Nayarit,0,0.22,0,1,0.168395453
2129,168543,"Electrical machines and apparatus, having individual functions, not specified or included elsewhere in this chapter; parts thereof",1.3764,0.878783518,Guerrero,0,0.22,0,1,0.193332374
160,74002,"Synthetic rubber and factice derived from oils, in primary forms or in plates, sheets or strip; mixtures of any product of heading 4001 with any product of this heading, in primary forms or in plates, sheets or strip",1.3208,0.865448266,Chiapas,0,0.2,0,1,0.173089653
570,137019,"Glass fibers (including glass wool) and articles thereof (for example, yarn, woven fabrics)",0.595,0.691370461,Colima,0,0.2,0,1,0.138274092
1235,168415,"Air conditioning machines, comprising a motor-driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated; parts thereof",0.4537,0.657480693,Nayarit,0,0.2,0,1,0.131496139
1437,168429,"Self-propelled bulldozers, angledozers, graders, levelers, scrapers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers",0.7588,0.730656689,Baja California Sur,0,0.2,0,1,0.146131338
2067,168539,"Electrical filament or discharge lamps, including sealed beam lamp units and ultraviolet or infrared lamps; arc lamps; parts thereof",1.0025,0.789106346,Guerrero,0,0.2,0,1,0.157821269
2760,209405,"Lamps and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like, having a permanently fixed light source, and parts thereof not elsewhere spec",0.5638,0.68388737,Michoacan,0,0.2,0,1,0.136777474
106,73921,"Other plates, sheets, film, foil and strip, of plastics",0.739,0.725907804,Guerrero,0,0.19,0,1,0.137922483
579,137019,"Glass fibers (including glass wool) and articles thereof (for example, yarn, woven fabrics)",0.595,0.691370461,Nayarit,0,0.19,0,1,0.131360388
783,157310,"Tanks, casks, drums, cans, boxes and similar containers, for any material (other than compressed or liquefied gas), of iron or steel, of a capacity not exceeding 300 liters, whether or not lined or heat insulated, but not fitted with mechanical or thermal",0.215,0.600230249,Chiapas,0,0.19,0,1,0.114043747
969,158306,"Bells, gongs and the like, nonelectric, of base metal; statuettes and other ornaments, of base metal; photograph, picture or similar frames, of base metal; mirrors of base metal; and base metal parts thereof",-0.8384,0.347579988,Baja California Sur,0,0.19,0,1,0.066040198
1292,168418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps, other than the air conditioning machines of heading 8415; parts thereof",0.6296,0.699669017,Guerrero,0,0.19,0,1,0.132937113
1375,168422,"Dishwashing machines; machinery for cleaning or drying bottles or other containers; machinery for filling, closing, sealing or labeling bottles, cans, boxes, bags or other containers; machinery for capsuling bottles, jars, tubes and similar containers; ot",0.7813,0.736053149,Baja California Sur,0,0.19,0,1,0.139850098
1912,168509,"Electromechanical domestic appliances, with self-contained electric motor, other than vacuum cleaners of heading 8508; parts thereof",0.7443,0.727178971,Guerrero,0,0.19,0,1,0.138164004
2478,189015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses; rangefinders; parts and accessories thereof",-0.0787,0.529788459,Guerrero,0,0.19,0,1,0.100659807
1443,168429,"Self-propelled bulldozers, angledozers, graders, levelers, scrapers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers",0.7588,0.730656689,Colima,0,0.18,0,1,0.131518204
1602,168479,"Machines and mechanical appliances having individual functions, not specified or included elsewhere in this chapter; parts thereof",1.8818,1,Guerrero,0,0.18,0,1,0.18
1997,168530,"Electrical signaling, safety or traffic control equipment for railways, streetcar lines, subways, roads, inland waterways, parking facilities, port installations or airfields (other than those of heading 8608); parts thereof",0.9038,0.765433875,Chiapas,0,0.18,0,1,0.137778098
2171,178607,Parts of railway or tramway locomotives or rolling stock,0.5885,0.689811484,Nayarit,0,0.18,0,1,0.124166067
316,115603,"Nonwovens, whether or not impregnated, coated, covered or laminated",1.0829,0.808389696,Chiapas,0,0.17,0,1,0.137426248
705,157306,"Other tubes, pipes and hollow profiles (for example, open seamed or welded, riveted or similarly closed), of iron or steel",-0.3253,0.470643258,Oaxaca,0,0.17,0,1,0.080009354
1102,168411,"Turbojets, turbo propellers and other gas turbines, and parts thereof",0.7881,0.737684079,Colima,0,0.17,0,1,0.125406293
1633,168481,"Taps, cocks, valves and similar appliances, for pipes, boiler shells, tanks, vats or the like, including pressure-reducing valves and thermostatically controlled valves; parts thereof",1.7469,0.967645225,Guerrero,0,0.17,0,1,0.164499688
1716,168502,Electric generating sets and rotary converters,0.6736,0.710222094,Baja California Sur,0,0.17,0,1,0.120737756
2162,178607,Parts of railway or tramway locomotives or rolling stock,0.5885,0.689811484,Colima,0,0.17,0,1,0.117267952
2753,209405,"Lamps and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like, having a permanently fixed light source, and parts thereof not elsewhere spec",0.5638,0.68388737,Colima,0,0.17,0,1,0.116260853
798,157310,"Tanks, casks, drums, cans, boxes and similar containers, for any material (other than compressed or liquefied gas), of iron or steel, of a capacity not exceeding 300 liters, whether or not lined or heat insulated, but not fitted with mechanical or thermal",0.215,0.600230249,Oaxaca,0,0.16,0,1,0.09603684
1222,168415,"Air conditioning machines, comprising a motor-driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated; parts thereof",0.4537,0.657480693,Chiapas,0,0.16,0,1,0.105196911
2063,168539,"Electrical filament or discharge lamps, including sealed beam lamp units and ultraviolet or infrared lamps; arc lamps; parts thereof",1.0025,0.789106346,Colima,0,0.16,0,1,0.126257015
67,73920,"Other plates, sheets, film, foil and strip, of plastics, noncellular and not reinforced, laminated, supported or similarly combined with other materials",0.416,0.648438624,Chiapas,0,0.15,0,1,0.097265794
355,115607,"Twine, cordage, ropes and cables, whether or not plaited or braided and whether or not impregnated, coated, covered or sheathed with rubber or plastics",-0.5897,0.407228858,Guerrero,0,0.15,0,1,0.061084329
729,157308,"Structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge sections, lock gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, sh",0.3654,0.636302586,Guerrero,0,0.15,0,1,0.095445388
1350,168421,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liquids or gases; parts thereof",1.0131,0.791648678,Colima,0,0.15,0,1,0.118747302
2470,189015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses; rangefinders; parts and accessories thereof",-0.0787,0.529788459,Chiapas,0,0.15,0,1,0.079468269
331,115603,"Nonwovens, whether or not impregnated, coated, covered or laminated",1.0829,0.808389696,Oaxaca,0,0.14,0,1,0.113174557
438,136806,"Slag wool, rock wool and similar mineral wools; exfoliated vermiculite, expanded clays, foamed slag and similar expanded mineral materials; mixtures and articles of heat-insulating, sound-insulating or sound-absorbing mineral materials, other than those o",0.7265,0.722909771,Baja California Sur,0,0.14,0,1,0.101207368
480,136810,"Articles of cement, of concrete or of artificial stone, whether or not reinforced",0.2714,0.613757375,Guerrero,0,0.14,0,1,0.085926033
574,137019,"Glass fibers (including glass wool) and articles thereof (for example, yarn, woven fabrics)",0.595,0.691370461,Guerrero,0,0.14,0,1,0.096791865
1757,168503,Parts suitable for use solely or principally with the machines of heading8501 or 8502:,0.791,0.738379623,Guerrero,0,0.14,0,1,0.103373147
1788,168504,"Electrical transformers, static converters (for example, rectifiers) and inductors; parts thereof",0.5813,0.688084616,Guerrero,0,0.14,0,1,0.096331846
885,157326,Other articles of iron or steel,0.9041,0.765505828,Guerrero,0,0.13,0,1,0.099515758
1408,168428,"Other lifting, handling, loading or unloading machinery (for example, elevators, escalators, conveyors, teleferics)",1.0619,0.803353,Chiapas,0,0.13,0,1,0.10443589
2695,189032,Automatic regulating or controlling instruments and apparatus; parts and accessories thereof,1.0657,0.804264403,Guerrero,0,0.13,0,1,0.104554372
1695,168501,Electric motors and generators (excluding generating sets),0.9197,0.769247374,Guerrero,0,0.12,0,1,0.092309685
